amenity_id,amenity_name
2862,"HDTV with Amazon Prime Video, Apple TV, Netflix, Roku"
2863,"HDTV with Amazon Prime Video, Apple TV, Netflix, premium cable, standard cable"
2864,"HDTV with Amazon Prime Video, Apple TV, Netflix, standard cable"
2865,"HDTV with Amazon Prime Video, Apple TV, standard cable, Netflix"
2866,"HDTV with Amazon Prime Video, Chromecast"
2867,"HDTV with Amazon Prime Video, Chromecast, Disney+, Fire TV, Hulu, HBO Max, Netflix, Roku"
2868,"HDTV with Amazon Prime Video, Chromecast, Disney+, HBO Max, Netflix, standard cable"
2869,"HDTV with Amazon Prime Video, Chromecast, Disney+, Netflix, Roku"
2870,"HDTV with Amazon Prime Video, Chromecast, Disney+, Netflix, standard cable"
2871,"HDTV with Amazon Prime Video, Chromecast, Netflix"
2872,"HDTV with Amazon Prime Video, Chromecast, Netflix, premium cable"
2873,"HDTV with Amazon Prime Video, Chromecast, Netflix, standard cable"
2874,"HDTV with Amazon Prime Video, Disney+"
2875,"HDTV with Amazon Prime Video, Disney+, Fire TV, Hulu, Netflix, standard cable"
2876,"HDTV with Amazon Prime Video, Disney+, Fire TV, Netflix, standard cable"
2877,"HDTV with Amazon Prime Video, Disney+, Netflix"
2878,"HDTV with Amazon Prime Video, Disney+, Netflix, Roku"
2879,"HDTV with Amazon Prime Video, Disney+, Netflix, premium cable"
2880,"HDTV with Amazon Prime Video, Disney+, Netflix, standard cable"
2881,"HDTV with Amazon Prime Video, Fire TV"
2882,"HDTV with Amazon Prime Video, Fire TV, Chromecast, standard cable"
2883,"HDTV with Amazon Prime Video, Fire TV, DVD player"
2884,"HDTV with Amazon Prime Video, Fire TV, Netflix"
2885,"HDTV with Amazon Prime Video, Fire TV, Netflix, premium cable, standard cable"
2886,"HDTV with Amazon Prime Video, Fire TV, Netflix, standard cable"
2887,"HDTV with Amazon Prime Video, Hulu, Chromecast, Netflix, standard cable, Roku, Apple TV"
2888,"HDTV with Amazon Prime Video, Hulu, Netflix"
2889,"HDTV with Amazon Prime Video, Hulu, standard cable"
2890,"HDTV with Amazon Prime Video, Netflix"
2891,"HDTV with Amazon Prime Video, Netflix, Apple TV"
2892,"HDTV with Amazon Prime Video, Netflix, Apple TV, premium cable, Disney+"
2893,"HDTV with Amazon Prime Video, Netflix, Chromecast, Apple TV, Disney+, Fire TV"
2894,"HDTV with Amazon Prime Video, Netflix, Chromecast, standard cable"
2895,"HDTV with Amazon Prime Video, Netflix, Disney+"
2896,"HDTV with Amazon Prime Video, Netflix, Roku"
2897,"HDTV with Amazon Prime Video, Netflix, Roku, Apple TV"
2898,"HDTV with Amazon Prime Video, Netflix, Roku, standard cable"
2899,"HDTV with Amazon Prime Video, Netflix, premium cable, Apple TV"
2900,"HDTV with Amazon Prime Video, Netflix, standard cable"
2901,"HDTV with Amazon Prime Video, Roku"
2902,"HDTV with Amazon Prime Video, premium cable, Roku, Netflix"
2903,"HDTV with Amazon Prime Video, premium cable, standard cable, Netflix"
2904,"HDTV with Amazon Prime Video, standard cable, Netflix, Disney+"
2905,"HDTV with Amazon Prime Video, standard cable, Netflix, Fire TV, Chromecast, Disney+"
2906,HDTV with Apple TV
2907,"HDTV with Apple TV, Amazon Prime Video"
2908,"HDTV with Apple TV, Amazon Prime Video, Chromecast, Disney+, Netflix"
2909,"HDTV with Apple TV, Amazon Prime Video, Chromecast, Netflix, Disney+"
2910,"HDTV with Apple TV, Amazon Prime Video, Netflix"
2911,"HDTV with Apple TV, Amazon Prime Video, Netflix, Roku"
2912,"HDTV with Apple TV, Disney+, Netflix, standard cable, Roku, Amazon Prime Video"
2913,"HDTV with Apple TV, Netflix"
2914,"HDTV with Apple TV, Netflix, Amazon Prime Video"
2915,"HDTV with Apple TV, Netflix, Amazon Prime Video, Disney+"
2916,"HDTV with Apple TV, Netflix, Chromecast, Hulu, Amazon Prime Video, Disney+, HBO Max"
2917,"HDTV with Apple TV, Roku"
2918,"HDTV with Apple TV, Roku, Netflix, Amazon Prime Video"
2919,"HDTV with Apple TV, standard cable"
2920,HDTV with Chromecast
2921,"HDTV with Chromecast, Amazon Prime Video, Disney+, HBO Max, Netflix, standard cable"
2922,"HDTV with Chromecast, Apple TV, Disney+, Roku, Amazon Prime Video, Netflix, Hulu"
2923,"HDTV with Chromecast, HBO Max"
2924,"HDTV with Chromecast, Netflix"
2925,"HDTV with Chromecast, Netflix, Apple TV, Roku"
2926,"HDTV with Chromecast, Netflix, DVD player"
2927,"HDTV with Chromecast, Netflix, Disney+"
2928,"HDTV with Chromecast, Roku"
2929,"HDTV with Chromecast, Roku, Netflix, Amazon Prime Video"
2930,"HDTV with Chromecast, premium cable"
2931,"HDTV with Chromecast, premium cable, Disney+, HBO Max"
2932,"HDTV with Chromecast, standard cable"
2933,HDTV with DVD player
2934,"HDTV with DVD player, standard cable"
2935,"HDTV with Disney+, Amazon Prime Video, standard cable, Netflix"
2936,"HDTV with Disney+, Apple TV, Chromecast, Netflix, Amazon Prime Video"
2937,"HDTV with Disney+, Apple TV, Fire TV, Amazon Prime Video, Netflix"
2938,"HDTV with Disney+, Chromecast, Amazon Prime Video, Netflix"
2939,"HDTV with Disney+, HBO Max, Chromecast, premium cable"
2940,"HDTV with Disney+, Hulu, Apple TV, Amazon Prime Video, Roku, Netflix"
2941,"HDTV with Disney+, Netflix"
2942,"HDTV with Disney+, Netflix, Amazon Prime Video"
2943,"HDTV with Disney+, Netflix, Amazon Prime Video, Chromecast"
2944,"HDTV with Disney+, Netflix, Hulu, HBO Max, Chromecast, Apple TV, Amazon Prime Video"
2945,"HDTV with Disney+, Netflix, Roku"
2946,"HDTV with Disney+, Netflix, premium cable"
2947,"HDTV with Disney+, Netflix, premium cable, Amazon Prime Video"
2948,"HDTV with Disney+, Netflix, premium cable, standard cable"
2949,"HDTV with Disney+, Netflix, standard cable"
2950,HDTV with Fire TV
2951,"HDTV with Fire TV, Amazon Prime Video"
2952,"HDTV with Fire TV, Amazon Prime Video, Disney+, Apple TV, Netflix"
2953,"HDTV with Fire TV, Amazon Prime Video, Netflix"
2954,"HDTV with Fire TV, Amazon Prime Video, Netflix, Disney+"
2955,"HDTV with Fire TV, Chromecast"
2956,"HDTV with Fire TV, Netflix"
2957,"HDTV with Fire TV, Roku"
2958,"HDTV with Fire TV, Roku, standard cable"
2959,"HDTV with HBO Max, Fire TV, Chromecast, Netflix, premium cable, Disney+, Apple TV, Hulu, Amazon Prime Video"
2960,"HDTV with HBO Max, Netflix, standard cable"
2961,"HDTV with Hulu, Apple TV, Netflix, Amazon Prime Video, Disney+, standard cable"
2962,"HDTV with Hulu, Fire TV, Amazon Prime Video, Disney+, Apple TV, HBO Max, Netflix"
2963,HDTV with Netflix
2964,"HDTV with Netflix, Amazon Prime Video"
2965,"HDTV with Netflix, Amazon Prime Video, Apple TV, Fire TV, HBO Max, Disney+"
2966,"HDTV with Netflix, Amazon Prime Video, Chromecast"
2967,"HDTV with Netflix, Amazon Prime Video, Fire TV"
2968,"HDTV with Netflix, Amazon Prime Video, Roku, Disney+"
2969,"HDTV with Netflix, Amazon Prime Video, premium cable, DVD player"
2970,"HDTV with Netflix, Apple TV"
2971,"HDTV with Netflix, Apple TV, Amazon Prime Video"
2972,"HDTV with Netflix, Chromecast"
2973,"HDTV with Netflix, DVD player"
2974,"HDTV with Netflix, DVD player, standard cable"
2975,"HDTV with Netflix, Disney+"
2976,"HDTV with Netflix, Disney+, Amazon Prime Video"
2977,"HDTV with Netflix, Disney+, Roku"
2978,"HDTV with Netflix, Disney+, premium cable, Roku"
2979,"HDTV with Netflix, Fire TV, Amazon Prime Video"
2980,"HDTV with Netflix, HBO Max, Hulu, Chromecast, Amazon Prime Video, Disney+"
2981,"HDTV with Netflix, Roku"
2982,"HDTV with Netflix, Roku, DVD player"
2983,"HDTV with Netflix, Roku, standard cable"
2984,"HDTV with Netflix, premium cable"
2985,"HDTV with Netflix, premium cable, Amazon Prime Video, HBO Max, Apple TV"
2986,"HDTV with Netflix, premium cable, DVD player"
2987,"HDTV with Netflix, standard cable"
2988,"HDTV with Netflix, standard cable, Fire TV, Apple TV"
2989,"HDTV with Netflix, standard cable, premium cable, Amazon Prime Video"
2990,"HDTV with Netflix, standard cable, premium cable, Apple TV"
2991,HDTV with Roku
2992,"HDTV with Roku, Amazon Prime Video, Netflix"
2993,"HDTV with Roku, Apple TV, Disney+, Netflix, Amazon Prime Video"
2994,"HDTV with Roku, Chromecast"
2995,"HDTV with Roku, DVD player"
2996,"HDTV with Roku, Disney+, Netflix"
2997,"HDTV with Roku, Fire TV"
2998,"HDTV with Roku, Netflix"
2999,"HDTV with Roku, Netflix, DVD player, Apple TV, Amazon Prime Video"
3000,"HDTV with Roku, Netflix, Disney+, Amazon Prime Video, Apple TV"
3001,"HDTV with Roku, Netflix, Hulu, HBO Max, Fire TV, Disney+, Chromecast, Apple TV"
3002,"HDTV with Roku, standard cable"
3003,HDTV with premium cable
3004,"HDTV with premium cable, Apple TV, Disney+, Netflix"
3005,"HDTV with premium cable, DVD player"
3006,"HDTV with premium cable, Netflix"
3007,"HDTV with premium cable, Netflix, Amazon Prime Video"
3008,"HDTV with premium cable, Netflix, Amazon Prime Video, Disney+"
3009,"HDTV with premium cable, standard cable"
3010,"HDTV with premium cable, standard cable, Amazon Prime Video, Netflix"
3011,"HDTV with premium cable, standard cable, Fire TV"
3012,HDTV with standard cable
3013,"HDTV with standard cable, Amazon Prime Video"
3014,"HDTV with standard cable, Amazon Prime Video, Apple TV, Disney+, Netflix"
3015,"HDTV with standard cable, Amazon Prime Video, Chromecast, Disney+, Netflix, DVD player"
3016,"HDTV with standard cable, Amazon Prime Video, HBO Max, Netflix, premium cable"
3017,"HDTV with standard cable, Amazon Prime Video, Netflix"
3018,"HDTV with standard cable, Amazon Prime Video, Netflix, premium cable"
3019,"HDTV with standard cable, Apple TV, Netflix"
3020,"HDTV with standard cable, Chromecast"
3021,"HDTV with standard cable, DVD player"
3022,"HDTV with standard cable, Disney+, Amazon Prime Video"
3023,"HDTV with standard cable, Disney+, Netflix"
3024,"HDTV with standard cable, Disney+, Netflix, premium cable"
3025,"HDTV with standard cable, Netflix"
3026,"HDTV with standard cable, Netflix, Chromecast"
3027,"HDTV with standard cable, Netflix, premium cable, Amazon Prime Video"
3028,"HDTV with standard cable, Roku, Netflix"
3029,"HDTV with standard cable, premium cable"
3030,HOTPOINT refrigerator
3031,Haier electric stove
3032,Haier refrigerator
3033,Haier stainless steel oven
3034,Haier stainless steel single oven
3035,Hair conditioner conditioner
3036,Hair dryer
3037,Hair shampoo  shampoo
3038,"Half-size, no freezer refrigerator"
3039,Hallman stainless steel electric stove
3040,Hamilton Beach Toaster Oven oven
3041,Hamilton Beach oven
3042,Hamilton Beach refrigerator
3043,Hamilton Beach stainless steel oven
3044,Hamilton toaster oven stainless steel oven
3045,Hammock
3046,Hand and bar soap body soap
3047,Handsop body soap
3048,Hangers
3049,Harbor view
3050,Harman Kardon Aura Speaker Bluetooth sound system
3051,Harman Kardon Bluetooth sound system
3052,Harman Kardon sound system with Bluetooth and aux
3053,Harman/Cardon Bluetooth sound system
3054,Head & Shoulder 2-in-1 Shampoo and Conditioner shampoo
3055,Head & Shoulders  body soap
3056,Head & Shoulders  shampoo
3057,"Head & Shoulders, Dove shampoo"
3058,"Head And Shoulder, Pantene body soap"
3059,Head and Shoulder shampoo
3060,Head and Shoulders  shampoo
3061,Head and Shoulders or Kirkland Signature shampoo
3062,Head and sholders shampoo
3063,Head and shoulders  conditioner
3064,Head and shoulders body soap
3065,Head&Shoulder shampoo
3066,Heads & Shoulders conditioner
3067,Heads & Shoulders shampoo
3068,Heads and shoulder shampoo
3069,Healthy  shampoo
3070,Healthy conditioner
3071,Heated floors
3072,Heating
3073,Heating - split type ductless system
3074,Herb Essences  conditioner
3075,Herb Essences  shampoo
3076,Herbal  conditioner
3077,Herbal Essence  conditioner
3078,Herbal Essence  shampoo
3079,Herbal Essence Body Wash body soap
3080,Herbal Essences  conditioner
3081,Herbal Essences  shampoo
3082,Herbal Essences body soap
3083,Herbal essences and dove conditioner
3084,Herbalif conditioner
3085,Hf conditioner
3086,HiSense refrigerator
3087,High chair
3088,High chair - always at the listing
3089,High chair - available upon request
3090,High end body soap body soap
3091,High end conditioner conditioner
3092,High end shampoo shampoo
3093,Hirlpo oven
3094,Hisense 7.3 cubic feet with freezer in your room refrigerator
3095,Hisense Bluetooth sound system
3096,Hockey rink
3097,Home-made body soap
3098,Host greets you
3099,Hot Plate  electric stove
3100,Hot Plate  stainless steel stove
3101,Hot Plate stainless steel electric stove
3102,Hot plate induction stove
3103,Hot plate induction stove induction stove
3104,Hot plates  induction stove
3105,Hot tub
3106,Hot tub - available all year
3107,"Hot tub - available all year, open specific hours"
3108,Hot tub - available seasonally
3109,"Hot tub - available seasonally, open specific hours"
3110,Hot water
3111,Hot water kettle
3112,Hotel Brand body soap
3113,Hotel Brand conditioner
3114,Hotel Collection  conditioner
3115,Hotel Collection shampoo
3116,Hotel Collections body soap
3117,Hotel brand  shampoo
3118,Hotpoint stainless steel oven
3119,Housekeeping - available at extra cost
3120,Housekeeping available 1 day a week
3121,Housekeeping available 1 day a week - available at extra cost
3122,"Housekeeping available 1 hour a day, 1 day a week - available at extra cost"
3123,"Housekeeping available 1 hour a day, every day"
3124,"Housekeeping available 1 hour a day, every day - available at extra cost"
3125,"Housekeeping available 10 hours a day, every day"
3126,"Housekeeping available 10 hours a day, every day - available at extra cost"
3127,"Housekeeping available 12 hours a day, every day - available at extra cost"
3128,"Housekeeping available 14 hours a day, 1 day a week - available at extra cost"
3129,Housekeeping available 2 days a week - available at extra cost
3130,"Housekeeping available 2 hours a day, 2 days a week - available at extra cost"
3131,"Housekeeping available 2 hours a day, 3 days a week"
3132,"Housekeeping available 2 hours a day, 7 days a week - available at extra cost"
3133,"Housekeeping available 2 hours a day, every day - available at extra cost"
3134,Housekeeping available 24 hours - available at extra cost
3135,"Housekeeping available 24 hours, Sunday to Saturday - available at extra cost"
3136,"Housekeeping available 24 hours, every day"
3137,"Housekeeping available 24 hours, every day - available at extra cost"
3138,Housekeeping available 3 days a week
3139,Housekeeping available 3 days a week - available at extra cost
3140,Housekeeping available 3 hours a day - available at extra cost
3141,"Housekeeping available 3 hours a day, Monday - available at extra cost"
3142,"Housekeeping available 3 hours a day, Saturday to Sunday - available at extra cost"
3143,"Housekeeping available 3 hours a day, Sunday to Saturday - available at extra cost"
3144,"Housekeeping available 3 hours a day, every day - available at extra cost"
3145,Housekeeping available 4 days a week - available at extra cost
3146,"Housekeeping available 4 hours a day, 2 days a week - available at extra cost"
3147,"Housekeeping available 4 hours a day, 3 days a week - available at extra cost"
3148,"Housekeeping available 4 hours a day, Monday to Friday - available at extra cost"
3149,"Housekeeping available 4 hours a day, Saturday"
3150,"Housekeeping available 4 hours a day, every day - available at extra cost"
3151,Housekeeping available 5 days a week - available at extra cost
3152,"Housekeeping available 5 hours a day, every day - available at extra cost"
3153,"Housekeeping available 7 hours a day, every day - available at extra cost"
3154,"Housekeeping available 8 hours a day, 3 days a week - available at extra cost"
3155,"Housekeeping available 8 hours a day, 4 days a week - available at extra cost"
3156,"Housekeeping available 8 hours a day, every day"
3157,"Housekeeping available 8 hours a day, every day - available at extra cost"
3158,"Housekeeping available 9 hours a day, every day - available at extra cost"
3159,Housekeeping available Friday - available at extra cost
3160,Housekeeping available Monday - available at extra cost
3161,Housekeeping available Saturday
3162,Housekeeping available Saturday - available at extra cost
3163,Housekeeping available Saturday to Sunday
3164,Housekeeping available Saturday to Sunday - available at extra cost
3165,Housekeeping available Sunday
3166,Housekeeping available Sunday - available at extra cost
3167,Housekeeping available Tuesday
3168,"Housekeeping available Tuesday, Friday - available at extra cost"
3169,Housekeeping available every day
3170,Housekeeping available every day - available at extra cost
3171,"Housekeeping available from 10:00 AM to 10:00 PM, 2 days a week - available at extra cost"
3172,"Housekeeping available from 10:00 AM to 10:00 PM, every day"
3173,"Housekeeping available from 10:00 AM to 12:00 PM, every day - available at extra cost"
3174,"Housekeeping available from 10:00 AM to 1:00 AM, Saturday - available at extra cost"
3175,Housekeeping available from 10:00 AM to 2:00 PM - available at extra cost
3176,"Housekeeping available from 10:00 AM to 2:00 PM, 5 days a week - available at extra cost"
3177,"Housekeeping available from 10:00 AM to 2:00 PM, every day - available at extra cost"
3178,"Housekeeping available from 10:00 AM to 3:00 PM, 2 days a week - available at extra cost"
3179,"Housekeeping available from 10:00 AM to 3:00 PM, every day - available at extra cost"
3180,Housekeeping available from 10:00 AM to 3:30 PM - available at extra cost
3181,"Housekeeping available from 10:00 AM to 4:00 PM, 2 days a week - available at extra cost"
3182,"Housekeeping available from 10:00 AM to 4:00 PM, every day - available at extra cost"
3183,"Housekeeping available from 10:00 AM to 4:30 PM, every day"
3184,"Housekeeping available from 10:00 AM to 5:00 PM, every day - available at extra cost"
3185,"Housekeeping available from 10:00 AM to 5:30 PM, 1 day a week - available at extra cost"
3186,"Housekeeping available from 10:00 AM to 6:00 PM, 5 days a week - available at extra cost"
3187,"Housekeeping available from 10:00 AM to 6:00 PM, Saturday to Sunday - available at extra cost"
3188,"Housekeeping available from 10:00 AM to 6:00 PM, every day - available at extra cost"
3189,"Housekeeping available from 10:00 AM to 7:00 PM, 3 days a week - available at extra cost"
3190,"Housekeeping available from 10:00 AM to 7:00 PM, every day - available at extra cost"
3191,Housekeeping available from 10:00 AM to 7:30 PM - available at extra cost
3192,"Housekeeping available from 10:00 AM to 8:00 PM, every day - available at extra cost"
3193,"Housekeeping available from 10:30 AM to 3:00 PM, Monday, Thursday"
3194,"Housekeeping available from 10:30 AM to 4:00 PM, 2 days a week - available at extra cost"
3195,"Housekeeping available from 10:30 AM to 4:00 PM, 3 days a week - available at extra cost"
3196,"Housekeeping available from 10:30 AM to 4:30 AM, every day - available at extra cost"
3197,"Housekeeping available from 10:30 AM to 5:00 PM, every day - available at extra cost"
3198,"Housekeeping available from 10:30 PM to 4:00 PM, 3 days a week - available at extra cost"
3199,"Housekeeping available from 11:00 AM to 1:00 PM, 1 day a week"
3200,"Housekeeping available from 11:00 AM to 1:00 PM, every day - available at extra cost"
3201,Housekeeping available from 11:00 AM to 3:00 PM - available at extra cost
3202,"Housekeeping available from 11:00 AM to 3:00 PM, 1 day a week"
3203,"Housekeeping available from 11:00 AM to 3:00 PM, Saturday to Sunday - available at extra cost"
3204,"Housekeeping available from 11:00 AM to 3:00 PM, every day - available at extra cost"
3205,"Housekeeping available from 11:00 AM to 3:30 PM, Monday to Thursday - available at extra cost"
3206,"Housekeeping available from 11:00 AM to 4:00 AM, every day - available at extra cost"
3207,"Housekeeping available from 11:00 AM to 4:00 PM, 1 day a week - available at extra cost"
